Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F1: Sample,Found in Sample: [S1] F1: Sample,# Protein Groups,Modifications
FALSE,Low,Master Protein,P43364,Melanoma-associated antigen 11 OS=Homo sapiens OX=9606 GN=MAGEA11 PE=1 SV=2,0.051,1.476,6,1,1,1,429,48.1,4.75,4.91,1,0,5972665.5,High,1,Phospho [T95; T100]
FALSE,High,Master Protein,O15145,Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3,0,4.236,6,1,1,1,178,20.5,8.59,2.37,1,0,,High,1,
FALSE,Low,Master Protein,P0DPK5,Histone H3.X OS=Homo sapiens OX=9606 GN=H3Y2 PE=5 SV=1,0.064,1.434,5,1,1,1,147,16.5,11.39,1.98,1,0,1225924.625,High,1,
FALSE,Low,Master Protein,Q96QU1,Protocadherin-15 OS=Homo sapiens OX=9606 GN=PCDH15 PE=1 SV=2,0.259,0.702,1,1,1,1,1955,215.9,5.07,2.88,1,0,39076296,High,1,Phospho [T667; T671]
FALSE,Medium,Master Protein,P04792,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2,0.01,2.257,8,1,1,1,205,22.8,6.4,2.81,1,0,,High,1,
FALSE,Low,Master Protein,Q8NDX5,Polyhomeotic-like protein 3 OS=Homo sapiens OX=9606 GN=PHC3 PE=1 SV=1,0.207,0.842,3,1,1,1,983,106.1,6.62,6.39,1,0,,High,1,Acetyl [K222]
FALSE,Low,Master Protein,Q9NQG7,Hermansky-Pudlak syndrome 4 protein OS=Homo sapiens OX=9606 GN=HPS4 PE=1 SV=2,0.174,0.976,3,1,1,1,708,76.9,5.45,2.31,1,0,,High,1,Phospho [T623]
FALSE,Low,Master Protein,Q8N7Q3,Zinc finger protein 676 OS=Homo sapiens OX=9606 GN=ZNF676 PE=2 SV=2,0.227,0.748,4,1,1,1,588,67.6,8.87,2.88,1,0,1412377.25,High,1,Phospho [T241; T353; T585]; Methyl [R236; K244; R348; K356; R580; K588]
FALSE,Medium,Master Protein,Q8IZP2,Putative protein FAM10A4 OS=Homo sapiens OX=9606 GN=ST13P4 PE=5 SV=1,0.016,2.133,5,1,1,1,240,27.4,5.08,2.36,1,0,,High,1,
FALSE,Low,Master Protein,Q6ZNB7,Alkylglycerol monooxygenase OS=Homo sapiens OX=9606 GN=AGMO PE=1 SV=1,0.237,0.726,5,1,1,1,445,51.5,7.91,3.03,1,0,,High,1,Phospho [S49; S58]
FALSE,Low,Master Protein,Q9UK32,Ribosomal protein S6 kinase alpha-6 OS=Homo sapiens OX=9606 GN=RPS6KA6 PE=1 SV=1,0.208,0.853,2,1,1,1,745,83.8,6.34,2.3,1,0,1029520.938,High,1,Phospho [T94; Y102]
FALSE,Medium,Master Protein,Q9NR31,GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1,0.032,1.779,6,1,1,1,198,22.4,6.68,0,1,0,215554.75,High,1,
FALSE,Low,Master Protein,P98168,Zinc finger X-linked protein ZXDA OS=Homo sapiens OX=9606 GN=ZXDA PE=1 SV=2,0.168,0.997,1,1,1,1,799,84.7,7.52,0,1,0,384421.5625,High,1,Acetyl [K326]; Phospho [S323]
FALSE,Low,Master Protein,Q8N428,Polypeptide N-acetylgalactosaminyltransferase 16 OS=Homo sapiens OX=9606 GN=GALNT16 PE=1 SV=2,0.091,1.241,5,1,1,1,558,63,9.13,2.21,1,0,,High,1,
FALSE,Medium,Master Protein,Q9ULT8,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=3,0.024,1.939,1,1,1,1,2610,289.2,5.35,0,1,0,,High,1,
FALSE,Low,Master Protein,P36507,Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1,0.221,0.761,9,1,1,1,400,44.4,6.55,0,1,0,,High,1,Phospho [T17; T25]; Methyl [K6]
FALSE,Low,Master Protein,P46821,Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2,0.259,0.705,1,1,1,1,2468,270.5,4.81,0,1,0,,High,1,Phospho [S1205; S1208]
FALSE,Low,Master Protein,P51828,Adenylate cyclase type 7 OS=Homo sapiens OX=9606 GN=ADCY7 PE=1 SV=1,0.206,0.838,1,1,1,1,1080,120.2,8.12,0,1,0,893417.125,High,1,
FALSE,Low,Master Protein,Q9UBS0,Ribosomal protein S6 kinase beta-2 OS=Homo sapiens OX=9606 GN=RPS6KB2 PE=1 SV=2,0.132,1.1,5,1,1,1,482,53.4,7.34,3.32,1,0,,High,1,Phospho [Y260]
FALSE,Low,Master Protein,Q96QU8,Exportin-6 OS=Homo sapiens OX=9606 GN=XPO6 PE=1 SV=1,0.219,0.791,2,1,1,1,1125,128.8,6.35,0,1,0,,High,1,Methyl [R871]
FALSE,Low,Master Protein,Q8NGR8,Olfactory receptor 1L8 OS=Homo sapiens OX=9606 GN=OR1L8 PE=2 SV=1,0.176,0.972,6,1,1,1,309,35.1,8.66,0,1,0,,High,1,Phospho [S19; S20]
FALSE,Medium,Master Protein,Q7Z2Z1,Treslin OS=Homo sapiens OX=9606 GN=TICRR PE=1 SV=2,0.024,1.937,1,1,1,1,1910,210.7,8.78,3.89,1,0,3931727.5,High,1,Phospho [T670]
FALSE,Low,Master Protein,Q3V6T2,Girdin OS=Homo sapiens OX=9606 GN=CCDC88A PE=1 SV=2,0.113,1.148,0,1,1,1,1871,215.9,6.21,0,1,0,4234115.5,High,1,
FALSE,Low,Master Protein,Q8NF91,Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4,0.205,0.867,0,1,1,1,8797,1010.5,5.53,1.68,1,0,557719.4375,High,1,Methyl [R1659; K1662]
FALSE,High,Master Protein,O75390,"Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2",0,3.118,2,1,1,1,466,51.7,8.32,2.46,1,0,,High,1,
FALSE,Low,Master Protein,Q60I27,ALS2 C-terminal-like protein OS=Homo sapiens OX=9606 GN=ALS2CL PE=1 SV=1,0.141,1.082,1,1,1,1,953,107.7,6.15,0,1,0,1045158.063,High,1,Acetyl [K676]
FALSE,Low,Master Protein,P16885,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens OX=9606 GN=PLCG2 PE=1 SV=4",0.156,1.036,1,1,1,1,1265,147.8,6.64,0,1,0,,High,1,Methyl [K862]
FALSE,Low,Master Protein,Q5CZC0,Fibrous sheath-interacting protein 2 OS=Homo sapiens OX=9606 GN=FSIP2 PE=2 SV=4,0.208,0.824,0,1,1,1,6907,780.1,6.71,2.35,1,0,,High,1,
FALSE,Low,Master Protein,Q0VD86,Protein INCA1 OS=Homo sapiens OX=9606 GN=INCA1 PE=1 SV=1,0.173,0.99,3,1,1,1,236,26.8,7.34,0,1,0,1018449.313,High,1,
FALSE,Low,Master Protein,O95835,Serine/threonine-protein kinase LATS1 OS=Homo sapiens OX=9606 GN=LATS1 PE=1 SV=1,0.229,0.746,1,1,1,1,1130,126.8,8.7,1.67,1,0,1127167.5,High,1,
FALSE,High,Master Protein,Q9Y4L1,Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1,0,4.397,2,1,1,1,999,111.3,5.22,2.54,1,0,574143.5625,High,1,
FALSE,Low,Master Protein,Q86YF9,Zinc finger protein DZIP1 OS=Homo sapiens OX=9606 GN=DZIP1 PE=1 SV=1,0.133,1.095,2,1,1,1,867,98.6,6.15,0,1,0,,High,1,Phospho [S327]; Methyl [K318]
FALSE,Medium,Master Protein,P62314,Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1,0.011,2.305,11,1,1,1,119,13.3,11.56,2.5,1,0,,High,1,
FALSE,Medium,Master Protein,O00233,26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3,0.049,1.528,9,1,1,1,223,24.7,6.95,2.31,1,0,958425.3125,High,1,Acetyl [K38]
FALSE,High,Master Protein,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,0.005,2.533,3,1,1,1,414,46.6,7.01,0,1,0,,High,1,
FALSE,Low,Master Protein,Q01850,Cerebellar degeneration-related protein 2 OS=Homo sapiens OX=9606 GN=CDR2 PE=1 SV=2,0.22,0.773,4,1,1,1,454,51.8,5.06,0,1,0,,High,1,Phospho [S344; S354]
FALSE,Low,Master Protein,P07947,Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3,0.206,0.866,3,1,1,1,543,60.8,6.74,2.23,1,0,,High,1,Phospho [T257]; Methyl [K259]
FALSE,Low,Master Protein,P67870,Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=1,0.087,1.262,4,1,1,1,215,24.9,5.55,2.48,1,0,,High,1,
FALSE,Medium,Master Protein,P38159,"RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",0.019,2.002,3,1,1,1,391,42.3,10.05,2.02,1,0,450857.3438,High,1,
FALSE,Medium,Master Protein,P34897,"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",0.049,1.536,2,1,1,1,504,56,8.53,1.9,1,0,643389.4375,High,1,
FALSE,Low,Master Protein,P55055,Oxysterols receptor LXR-beta OS=Homo sapiens OX=9606 GN=NR1H2 PE=1 SV=2,0.26,0.701,1,1,1,1,460,50.9,7.74,0,1,0,1544102.875,High,1,
FALSE,Low,Master Protein,P24043,Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4,0.206,0.866,0,1,1,1,3122,343.7,6.4,0,1,0,249901.2344,High,1,
FALSE,High,Master Protein,Q15020,Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1,0.005,2.595,1,1,1,1,963,109.9,5.57,1.79,1,0,,High,1,
FALSE,Low,Master Protein,P17540,"Creatine kinase S-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT2 PE=1 SV=2",0.07,1.383,1,1,1,1,419,47.5,8.19,1.84,1,0,1434668.375,High,1,
FALSE,Medium,Master Protein,O00458,Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4,0.019,2.017,5,1,1,1,451,50.2,7.18,0,1,0,,High,1,
FALSE,Low,Master Protein,Q8IVT2,Mitotic interactor and substrate of PLK1 OS=Homo sapiens OX=9606 GN=MISP PE=1 SV=1,0.201,0.884,4,1,1,1,679,75.3,6.83,0,1,0,1122751.375,High,1,Phospho [S395]
FALSE,Low,Master Protein,Q9H2S1,Small conductance calcium-activated potassium channel protein 2 OS=Homo sapiens OX=9606 GN=KCNN2 PE=1 SV=2,0.173,0.992,2,1,1,1,579,63.7,9.52,0,1,0,260575.5156,High,1,Phospho [Y166; S167]
FALSE,Low,Master Protein,Q92878,DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1,0.207,0.839,1,1,1,1,1312,153.8,6.89,0,1,0,2420831.25,High,1,
FALSE,Low,Master Protein,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,0.23,0.744,2,1,1,1,558,63.1,8.32,0,1,0,,High,1,
FALSE,Low,Master Protein,Q8N8N7,Prostaglandin reductase 2 OS=Homo sapiens OX=9606 GN=PTGR2 PE=1 SV=1,0.226,0.757,11,1,1,1,351,38.5,5.41,0,1,0,,High,1,Phospho [T62]; Methyl [K86]
FALSE,High,Master Protein,Q15370,Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1,0.005,2.638,21,1,1,1,118,13.1,4.88,2.27,1,0,,High,1,
FALSE,Low,Master Protein,Q9P1Z9,Coiled-coil domain-containing protein 180 OS=Homo sapiens OX=9606 GN=CCDC180 PE=2 SV=3,0.205,0.879,0,1,1,1,1701,197.2,6.04,0,1,0,,High,1,Phospho [T1267]
FALSE,Low,Master Protein,Q15036,Sorting nexin-17 OS=Homo sapiens OX=9606 GN=SNX17 PE=1 SV=1,0.251,0.716,7,1,1,1,470,52.9,7.46,0,1,0,,High,1,Phospho [S440]
FALSE,Medium,Master Protein,Q68E01,Integrator complex subunit 3 OS=Homo sapiens OX=9606 GN=INTS3 PE=1 SV=1,0.045,1.635,1,1,1,1,1043,118,5.8,0,1,0,437049.7188,High,1,
FALSE,Low,Master Protein,Q13618,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,0.238,0.72,1,1,1,1,768,88.9,8.48,0,1,0,,High,1,
FALSE,High,Master Protein,O95816,BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1,0,3.491,5,1,1,1,211,23.8,6.7,2.77,1,0,570911.0625,High,1,
FALSE,Low,Master Protein,Q86UU1,Pleckstrin homology-like domain family B member 1 OS=Homo sapiens OX=9606 GN=PHLDB1 PE=1 SV=1,0.084,1.287,1,1,1,1,1377,151.1,8.63,1.8,1,0,1384470.625,High,1,
FALSE,Low,Master Protein,Q5XKR4,Homeobox protein orthopedia OS=Homo sapiens OX=9606 GN=OTP PE=1 SV=1,0.205,0.878,5,1,1,1,325,34.1,9.47,0,1,0,370198.0625,High,1,Methyl [R121]
FALSE,Low,Master Protein,Q96L91,E1A-binding protein p400 OS=Homo sapiens OX=9606 GN=EP400 PE=1 SV=4,0.22,0.775,0,1,1,1,3159,343.3,9.19,2.53,1,0,,High,1,
FALSE,Low,Master Protein,Q8TB72,Pumilio homolog 2 OS=Homo sapiens OX=9606 GN=PUM2 PE=1 SV=2,0.187,0.92,1,1,1,1,1066,114.1,7.08,0,1,0,4180641,High,1,Phospho [T1030]
FALSE,High,Master Protein,Q15369,Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1,0,4.491,13,1,1,1,112,12.5,4.78,2.5,1,0,,High,1,
FALSE,Low,Master Protein,Q5VZK9,F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1,0.182,0.939,1,1,1,1,1371,151.5,7.85,0,1,0,510416.0625,High,1,
FALSE,High,Master Protein,P49458,Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2,0.002,2.894,14,1,1,1,86,10.1,7.97,2.33,1,0,1023563.625,High,1,Met-loss [N-Term]
FALSE,Low,Master Protein,P58550,Putative FXYD domain-containing ion transport regulator 8 OS=Homo sapiens OX=9606 GN=FXYD6P3 PE=5 SV=2,0.073,1.351,18,1,1,1,94,10.6,7.34,2.22,1,0,1220775.625,High,1,Acetyl [K87]
FALSE,Low,Master Protein,A5YKK6,CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2,0.175,0.98,0,1,1,1,2376,266.8,7.11,1.61,1,0,2072772.625,High,1,
FALSE,High,Master Protein,O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,0,5.498,1,1,1,1,1304,145.7,7.09,2.24,1,0,,High,1,
FALSE,Medium,Master Protein,P62308,Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1,0.028,1.821,17,1,1,1,76,8.5,8.88,2.23,1,0,,High,1,
FALSE,Low,Master Protein,Q9NPF5,DNA methyltransferase 1-associated protein 1 OS=Homo sapiens OX=9606 GN=DMAP1 PE=1 SV=1,0.23,0.743,3,1,1,1,467,53,9.5,1.81,1,0,,High,1,Phospho [T307]
FALSE,Low,Master Protein,Q9UKU9,Angiopoietin-related protein 2 OS=Homo sapiens OX=9606 GN=ANGPTL2 PE=1 SV=1,0.183,0.934,4,1,1,1,493,57.1,7.53,0,1,0,32458024,High,1,Methyl [R399]
FALSE,Low,Master Protein,P59044,"NACHT, LRR and PYD domains-containing protein 6 OS=Homo sapiens OX=9606 GN=NLRP6 PE=1 SV=2",0.258,0.706,1,1,1,1,892,98.7,8.07,0,1,0,6634058,High,1,
FALSE,Low,Master Protein,Q5SXM2,snRNA-activating protein complex subunit 4 OS=Homo sapiens OX=9606 GN=SNAPC4 PE=1 SV=1,0.19,0.907,1,1,1,1,1469,159.3,8.28,3.03,1,0,,High,1,Methyl [R365]
FALSE,High,Master Protein,Q14697,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3,0,3.803,2,1,1,1,944,106.8,6.14,2.76,1,0,,High,1,
FALSE,Low,Master Protein,O00602,Ficolin-1 OS=Homo sapiens OX=9606 GN=FCN1 PE=1 SV=2,0.223,0.759,6,1,1,1,326,35.1,6.86,0,1,0,,High,1,Methyl [R75]
FALSE,Low,Master Protein,P41218,Myeloid cell nuclear differentiation antigen OS=Homo sapiens OX=9606 GN=MNDA PE=1 SV=1,0.132,1.099,1,1,1,1,407,45.8,9.76,0,1,0,3354084,High,1,
FALSE,High,Master Protein,O14579,Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3,0,4.094,5,1,1,1,308,34.5,5.12,2.78,1,0,,High,1,
FALSE,Low,Master Protein,Q53G59,Kelch-like protein 12 OS=Homo sapiens OX=9606 GN=KLHL12 PE=1 SV=2,0.259,0.705,2,1,1,1,568,63.2,5.44,0,1,0,5828035.5,High,1,Acetyl [K28]; Phospho [T36]; Methyl [R38]
FALSE,Low,Master Protein,Q53GI3,Zinc finger protein 394 OS=Homo sapiens OX=9606 GN=ZNF394 PE=1 SV=2,0.183,0.937,1,1,1,1,561,64.2,7.9,0,1,0,1425775,High,1,
FALSE,Medium,Master Protein,O75475,PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1,0.041,1.661,2,1,1,1,530,60.1,9.13,0,1,0,26223182,High,1,Methyl [K239]
FALSE,Low,Master Protein,Q6UUV7,CREB-regulated transcription coactivator 3 OS=Homo sapiens OX=9606 GN=CRTC3 PE=1 SV=2,0.232,0.735,3,1,1,1,619,66.9,6.84,0,1,0,,High,1,Phospho [S391; S396]
FALSE,Low,Master Protein,Q9Y664,KICSTOR complex protein kaptin OS=Homo sapiens OX=9606 GN=KPTN PE=1 SV=2,0.144,1.049,4,1,1,1,436,48.1,5.26,2.31,1,0,1727866.25,High,1,Phospho [S251]
FALSE,Low,Master Protein,Q9H0J9,Protein mono-ADP-ribosyltransferase PARP12 OS=Homo sapiens OX=9606 GN=PARP12 PE=1 SV=1,0.207,0.813,1,1,1,1,701,79,8.51,1.87,1,0,1979764.125,High,1,
FALSE,High,Master Protein,P25686,DnaJ homolog subfamily B member 2 OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=3,0,3.727,4,1,1,1,324,35.6,5.95,2.32,1,0,,High,1,
FALSE,Low,Master Protein,Q495M3,Proton-coupled amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC36A2 PE=1 SV=1,0.209,0.851,7,1,1,1,483,53.2,8.12,2.85,1,0,,High,1,Phospho [S228; S234; S238]
FALSE,Medium,Master Protein,Q00653,Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,0.016,2.138,2,1,1,1,900,96.7,6.25,0,1,0,,High,1,
FALSE,High,Master Protein,Q5RKV6,Exosome complex component MTR3 OS=Homo sapiens OX=9606 GN=EXOSC6 PE=1 SV=1,0.008,2.416,3,1,1,1,272,28.2,6.28,2.16,1,0,505719,High,1,
FALSE,High,Master Protein,P29401,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3,0,4.384,3,1,1,1,623,67.8,7.66,2,1,0,,High,1,
FALSE,Low,Master Protein,O76094,Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3,0.071,1.372,3,1,1,1,671,74.6,9.26,0,1,0,,High,1,
FALSE,Low,Master Protein,Q86VE3,Spermidine/spermine N(1)-acetyltransferase-like protein 1 OS=Homo sapiens OX=9606 GN=SATL1 PE=2 SV=4,0.221,0.762,6,1,1,1,695,75.8,5.31,2.62,1,0,1313251.5,High,1,
FALSE,Low,Master Protein,Q9ULW0,Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2,0.184,0.927,2,1,1,1,747,85.6,9.23,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9UPA5,Protein bassoon OS=Homo sapiens OX=9606 GN=BSN PE=1 SV=4,0.066,1.406,0,1,1,1,3926,416.2,7.55,2.11,1,0,500946.5313,High,1,
FALSE,Medium,Master Protein,Q92973,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,0.011,2.311,1,1,1,1,898,102.3,4.98,1.66,1,0,,High,1,
FALSE,Low,Master Protein,P57678,Gem-associated protein 4 OS=Homo sapiens OX=9606 GN=GEMIN4 PE=1 SV=2,0.172,0.993,1,1,1,1,1058,120,6.04,0,1,0,7283523.5,High,1,
FALSE,Low,Master Protein,Q4LE39,AT-rich interactive domain-containing protein 4B OS=Homo sapiens OX=9606 GN=ARID4B PE=1 SV=2,0.208,0.847,1,1,1,1,1312,147.7,5.12,1.71,1,0,,High,1,Phospho [Y75]
FALSE,Low,Master Protein,P51692,Signal transducer and activator of transcription 5B OS=Homo sapiens OX=9606 GN=STAT5B PE=1 SV=2,0.177,0.954,3,1,1,1,787,89.8,6.05,0,1,0,,High,1,
FALSE,High,Master Protein,Q8N5N7,"39S ribosomal protein L50, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL50 PE=1 SV=2",0.005,2.604,7,1,1,1,158,18.3,7.88,1.7,1,0,11640862,High,1,
FALSE,Low,Master Protein,O60925,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2,0.107,1.181,9,1,1,1,122,14.2,6.81,2.08,1,0,,High,1,
FALSE,Low,Master Protein,Q07890,Son of sevenless homolog 2 OS=Homo sapiens OX=9606 GN=SOS2 PE=1 SV=2,0.254,0.711,2,1,1,1,1332,152.9,6.84,2.36,1,0,13375423,High,1,
FALSE,Low,Master Protein,Q02383,Semenogelin-2 OS=Homo sapiens OX=9606 GN=SEMG2 PE=1 SV=1,0.066,1.412,3,1,1,1,582,65.4,9.07,0,1,0,,High,1,Phospho [S315; S435; S746]
FALSE,Low,Master Protein,Q9NWS1,PCNA-interacting partner OS=Homo sapiens OX=9606 GN=PARPBP PE=1 SV=3,0.185,0.926,1,1,1,1,579,65,8.79,0,1,0,1634943.5,High,1,
FALSE,Low,Master Protein,Q92817,Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=3,0.071,1.372,0,1,1,1,2033,231.5,6.96,1.79,1,0,6428875.5,High,1,
FALSE,Medium,Master Protein,O76021,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3,0.01,2.251,3,1,1,1,490,54.9,10.13,1.7,1,0,573130.4375,High,1,
FALSE,High,Master Protein,Q9Y4L5,E3 ubiquitin-protein ligase RNF115 OS=Homo sapiens OX=9606 GN=RNF115 PE=1 SV=2,0,8.144,6,1,1,1,304,33.7,5.69,3.3,1,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q9Y4D8,Probable E3 ubiquitin-protein ligase HECTD4 OS=Homo sapiens OX=9606 GN=HECTD4 PE=1 SV=5,0.219,0.786,0,1,1,1,3996,439.1,6.19,0,1,0,1107662.125,High,1,
FALSE,Low,Master Protein,Q9UP95,Solute carrier family 12 member 4 OS=Homo sapiens OX=9606 GN=SLC12A4 PE=1 SV=2,0.238,0.728,3,1,1,1,1085,120.6,6.44,0,1,0,,High,1,Methyl [K750]
FALSE,Low,Master Protein,P11532,Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=3,0.176,0.967,0,1,1,1,3685,426.5,5.88,2.1,1,0,,High,1,Phospho [S894]
FALSE,Low,Master Protein,P49736,DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4,0.141,1.07,1,1,1,1,904,101.8,5.52,1.93,1,0,,High,1,
FALSE,Medium,Master Protein,Q8TEQ6,Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3,0.042,1.685,1,1,1,1,1508,168.5,6.62,1.63,1,0,,High,1,
FALSE,High,Master Protein,P09874,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,0.005,2.652,1,1,1,1,1014,113,8.88,2.49,1,0,,High,1,
FALSE,High,Master Protein,O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,0,4.3,2,1,1,1,1071,123.3,6.06,4.16,1,0,,High,1,
FALSE,Medium,Master Protein,P56159,GDNF family receptor alpha-1 OS=Homo sapiens OX=9606 GN=GFRA1 PE=1 SV=2,0.049,1.581,1,1,1,1,465,51.4,7.91,0,1,0,491878.9063,High,1,
FALSE,Low,Master Protein,P46013,Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2,0.26,0.702,1,1,1,1,3256,358.5,9.45,2.54,1,0,,High,1,Methyl [K1367]
FALSE,Low,Master Protein,A0A1B0GUA6,Putative coiled-coil domain-containing protein 195 OS=Homo sapiens OX=9606 GN=CCDC195 PE=5 SV=1,0.144,1.054,3,1,1,1,201,21.9,8.18,1.61,1,0,3375790.25,High,1,
FALSE,Low,Master Protein,Q9NYC9,"Dynein heavy chain 9, axonemal OS=Homo sapiens OX=9606 GN=DNAH9 PE=1 SV=3",0.092,1.229,0,1,1,1,4486,511.6,5.91,0,1,0,370055.25,High,1,
FALSE,Low,Master Protein,P06681,Complement C2 OS=Homo sapiens OX=9606 GN=C2 PE=1 SV=2,0.203,0.88,1,1,1,1,752,83.2,7.42,1.79,1,0,3382512,High,1,
FALSE,Low,Master Protein,O00139,Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,0.251,0.713,2,1,1,1,706,79.9,6.68,0,1,0,,High,1,
FALSE,Low,Master Protein,Q96S55,ATPase WRNIP1 OS=Homo sapiens OX=9606 GN=WRNIP1 PE=1 SV=2,0.168,0.997,1,1,1,1,665,72.1,6.1,0,1,0,553927.625,High,1,
FALSE,Medium,Master Protein,Q9UNS2,COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3,0.036,1.749,3,1,1,1,423,47.8,6.65,2.7,1,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q09472,Histone acetyltransferase p300 OS=Homo sapiens OX=9606 GN=EP300 PE=1 SV=2,0.216,0.796,0,1,1,1,2414,264,8.5,0,1,0,3127870.25,High,1,
FALSE,High,Master Protein,P28799,Progranulin OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=2,0.002,2.986,3,1,1,1,593,63.5,6.83,2.11,1,0,,High,1,
FALSE,Medium,Master Protein,P17096,High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,0.017,2.058,8,1,1,1,107,11.7,10.32,1.84,1,0,624398.125,High,1,
